============================================================
Log started at: 20251215_200711
Log file: sudoku_ga_log_20251215_200711.txt
============================================================

==================== EXPERIMENT CONFIGURATION ====================
Sudoku File:          .\computacion_evolutiva_1\sencillo.txt
Algorithm Runs:       1
Population Size:      100
Mutation Rate:        0.01
Elite Size:           5
Crossover Rate:       0.9
Crossover Type:       single_point
Elitism Replacement:  worst
================================================================

Loading board from .\computacion_evolutiva_1\sencillo.txt...
Initial Board:
0 0 0 | 0 3 0 | 0 0 4 
0 9 0 | 4 0 6 | 0 7 0 
0 5 0 | 0 0 0 | 3 8 0 
---------------------
0 0 0 | 0 7 8 | 0 0 3 
3 0 0 | 0 0 0 | 6 9 0 
5 4 0 | 6 0 0 | 0 2 0 
---------------------
7 0 5 | 0 2 4 | 0 0 0 
9 8 4 | 0 6 5 | 2 0 0 
0 2 6 | 0 8 0 | 0 0 9 

Starting Mutation Rate Sweep: [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7]
Runs per rate: 10

########################################
### TESTING MUTATION RATE: 0.1 ###
########################################

--- Mutation 0.1 | Run 1/10 ---
Gen 980: Best Fitness = 17.00 | Avg Fitness = 47.59
Gen 990: Best Fitness = 17.00 | Avg Fitness = 47.77
Max generations reached.
Run Finished. Final Fitness: 17.0

--- Mutation 0.2 | Run 7/10 ---
Starting evolution with population size 100...
Gen 0: Best Fitness = 41.00 | Avg Fitness = 66.20
Gen 10: Best Fitness = 30.00 | Avg Fitness = 48.13
Gen 20: Best Fitness = 30.00 | Avg Fitness = 49.92
Gen 30: Best Fitness = 26.00 | Avg Fitness = 47.75
Gen 40: Best Fitness = 26.00 | Avg Fitness = 49.24
Gen 50: Best Fitness = 26.00 | Avg Fitness = 48.63
Gen 60: Best Fitness = 25.00 | Avg Fitness = 47.65
Gen 70: Best Fitness = 25.00 | Avg Fitness = 46.18
Gen 80: Best Fitness = 25.00 | Avg Fitness = 47.51
Gen 90: Best Fitness = 22.00 | Avg Fitness = 47.37
Gen 100: Best Fitness = 22.00 | Avg Fitness = 44.90
Gen 110: Best Fitness = 22.00 | Avg Fitness = 45.09
Gen 120: Best Fitness = 22.00 | Avg Fitness = 46.68
Gen 130: Best Fitness = 22.00 | Avg Fitness = 44.52
Gen 140: Best Fitness = 20.00 | Avg Fitness = 46.32
Gen 150: Best Fitness = 18.00 | Avg Fitness = 45.17
Gen 160: Best Fitness = 18.00 | Avg Fitness = 48.88
Gen 170: Best Fitness = 18.00 | Avg Fitness = 46.19
Gen 180: Best Fitness = 18.00 | Avg Fitness = 45.57
Gen 190: Best Fitness = 18.00 | Avg Fitness = 46.94
Gen 200: Best Fitness = 18.00 | Avg Fitness = 45.15
Gen 210: Best Fitness = 18.00 | Avg Fitness = 49.41
Gen 220: Best Fitness = 18.00 | Avg Fitness = 46.17
Gen 230: Best Fitness = 18.00 | Avg Fitness = 47.62
Gen 240: Best Fitness = 18.00 | Avg Fitness = 46.23
Gen 250: Best Fitness = 18.00 | Avg Fitness = 44.36
Gen 260: Best Fitness = 18.00 | Avg Fitness = 47.99
Gen 270: Best Fitness = 18.00 | Avg Fitness = 47.25
Gen 280: Best Fitness = 18.00 | Avg Fitness = 46.96
Gen 290: Best Fitness = 18.00 | Avg Fitness = 44.73
Gen 300: Best Fitness = 18.00 | Avg Fitness = 45.87
Gen 310: Best Fitness = 18.00 | Avg Fitness = 47.91
Gen 320: Best Fitness = 18.00 | Avg Fitness = 46.37
Gen 330: Best Fitness = 18.00 | Avg Fitness = 46.42
Gen 340: Best Fitness = 18.00 | Avg Fitness = 44.30
Gen 350: Best Fitness = 18.00 | Avg Fitness = 48.44
Gen 360: Best Fitness = 18.00 | Avg Fitness = 46.47
Gen 370: Best Fitness = 18.00 | Avg Fitness = 46.63
Gen 380: Best Fitness = 18.00 | Avg Fitness = 46.68
Gen 390: Best Fitness = 18.00 | Avg Fitness = 45.67
Gen 400: Best Fitness = 16.00 | Avg Fitness = 48.16
Gen 410: Best Fitness = 15.00 | Avg Fitness = 46.84
Gen 420: Best Fitness = 15.00 | Avg Fitness = 46.50
Gen 430: Best Fitness = 15.00 | Avg Fitness = 44.73
Gen 440: Best Fitness = 15.00 | Avg Fitness = 45.97
Gen 450: Best Fitness = 15.00 | Avg Fitness = 43.59
Gen 460: Best Fitness = 15.00 | Avg Fitness = 45.16
Gen 470: Best Fitness = 15.00 | Avg Fitness = 46.01
Gen 480: Best Fitness = 15.00 | Avg Fitness = 45.96
Gen 490: Best Fitness = 15.00 | Avg Fitness = 46.49
Gen 500: Best Fitness = 15.00 | Avg Fitness = 46.02
Gen 510: Best Fitness = 15.00 | Avg Fitness = 47.82
Gen 520: Best Fitness = 15.00 | Avg Fitness = 46.77
Gen 530: Best Fitness = 15.00 | Avg Fitness = 45.80
Gen 540: Best Fitness = 15.00 | Avg Fitness = 44.95
Gen 550: Best Fitness = 15.00 | Avg Fitness = 48.33
Gen 560: Best Fitness = 15.00 | Avg Fitness = 46.68
Gen 570: Best Fitness = 15.00 | Avg Fitness = 46.38
Gen 580: Best Fitness = 15.00 | Avg Fitness = 45.64
Gen 590: Best Fitness = 15.00 | Avg Fitness = 47.15
Gen 600: Best Fitness = 15.00 | Avg Fitness = 47.00
Gen 610: Best Fitness = 15.00 | Avg Fitness = 45.59
Gen 620: Best Fitness = 15.00 | Avg Fitness = 47.36
Gen 630: Best Fitness = 15.00 | Avg Fitness = 48.07
Gen 640: Best Fitness = 15.00 | Avg Fitness = 46.81
Gen 650: Best Fitness = 15.00 | Avg Fitness = 46.57
Gen 660: Best Fitness = 15.00 | Avg Fitness = 46.83
Gen 670: Best Fitness = 15.00 | Avg Fitness = 46.84
Gen 680: Best Fitness = 15.00 | Avg Fitness = 47.43
Gen 690: Best Fitness = 15.00 | Avg Fitness = 46.37
Gen 700: Best Fitness = 15.00 | Avg Fitness = 45.26
Gen 710: Best Fitness = 15.00 | Avg Fitness = 46.73
Gen 720: Best Fitness = 15.00 | Avg Fitness = 46.13
Gen 730: Best Fitness = 15.00 | Avg Fitness = 46.06
Gen 740: Best Fitness = 15.00 | Avg Fitness = 44.95
Gen 750: Best Fitness = 15.00 | Avg Fitness = 48.56
Gen 760: Best Fitness = 15.00 | Avg Fitness = 47.85
Gen 770: Best Fitness = 15.00 | Avg Fitness = 46.76
Gen 780: Best Fitness = 15.00 | Avg Fitness = 48.31
Gen 790: Best Fitness = 15.00 | Avg Fitness = 46.39
Gen 800: Best Fitness = 15.00 | Avg Fitness = 45.55
Gen 810: Best Fitness = 15.00 | Avg Fitness = 48.73
Gen 820: Best Fitness = 15.00 | Avg Fitness = 47.94
Gen 830: Best Fitness = 15.00 | Avg Fitness = 45.05
Gen 840: Best Fitness = 15.00 | Avg Fitness = 46.70
Gen 850: Best Fitness = 15.00 | Avg Fitness = 46.38
Gen 860: Best Fitness = 15.00 | Avg Fitness = 47.35
Gen 870: Best Fitness = 15.00 | Avg Fitness = 44.43
Gen 880: Best Fitness = 15.00 | Avg Fitness = 45.26
Gen 890: Best Fitness = 15.00 | Avg Fitness = 49.55
Gen 900: Best Fitness = 15.00 | Avg Fitness = 45.97
Gen 910: Best Fitness = 15.00 | Avg Fitness = 45.94
Gen 920: Best Fitness = 15.00 | Avg Fitness = 47.00
Gen 930: Best Fitness = 15.00 | Avg Fitness = 45.21
Gen 940: Best Fitness = 15.00 | Avg Fitness = 46.49
Gen 950: Best Fitness = 15.00 | Avg Fitness = 45.98
Gen 960: Best Fitness = 15.00 | Avg Fitness = 46.58
Gen 970: Best Fitness = 15.00 | Avg Fitness = 43.61
Gen 980: Best Fitness = 15.00 | Avg Fitness = 46.52
Gen 990: Best Fitness = 15.00 | Avg Fitness = 44.60
Max generations reached.
Run Finished. Final Fitness: 15.0

--- Mutation 0.2 | Run 8/10 ---
Starting evolution with population size 100...
Gen 0: Best Fitness = 43.00 | Avg Fitness = 66.22
Gen 10: Best Fitness = 29.00 | Avg Fitness = 47.06
Gen 20: Best Fitness = 27.00 | Avg Fitness = 48.09
Gen 30: Best Fitness = 27.00 | Avg Fitness = 48.09
Gen 40: Best Fitness = 27.00 | Avg Fitness = 47.86
Gen 50: Best Fitness = 27.00 | Avg Fitness = 46.96
Gen 60: Best Fitness = 25.00 | Avg Fitness = 47.21
Gen 70: Best Fitness = 25.00 | Avg Fitness = 48.16
Gen 80: Best Fitness = 25.00 | Avg Fitness = 48.20
Gen 90: Best Fitness = 25.00 | Avg Fitness = 49.54
Gen 100: Best Fitness = 25.00 | Avg Fitness = 48.57
Gen 110: Best Fitness = 25.00 | Avg Fitness = 46.34
Gen 120: Best Fitness = 25.00 | Avg Fitness = 48.15
Gen 130: Best Fitness = 25.00 | Avg Fitness = 47.40
Gen 140: Best Fitness = 25.00 | Avg Fitness = 47.48
Gen 150: Best Fitness = 25.00 | Avg Fitness = 45.90
Gen 160: Best Fitness = 21.00 | Avg Fitness = 47.15
Gen 170: Best Fitness = 21.00 | Avg Fitness = 47.55
Gen 180: Best Fitness = 21.00 | Avg Fitness = 43.87
Gen 190: Best Fitness = 21.00 | Avg Fitness = 45.60
Gen 200: Best Fitness = 21.00 | Avg Fitness = 48.39
Gen 210: Best Fitness = 21.00 | Avg Fitness = 47.34
Gen 220: Best Fitness = 21.00 | Avg Fitness = 45.63
Gen 230: Best Fitness = 18.00 | Avg Fitness = 46.09
Gen 240: Best Fitness = 18.00 | Avg Fitness = 46.28
Gen 250: Best Fitness = 18.00 | Avg Fitness = 43.56
Gen 260: Best Fitness = 18.00 | Avg Fitness = 48.94
Gen 270: Best Fitness = 18.00 | Avg Fitness = 45.51
Gen 280: Best Fitness = 18.00 | Avg Fitness = 47.51
Gen 290: Best Fitness = 18.00 | Avg Fitness = 46.96
Gen 300: Best Fitness = 18.00 | Avg Fitness = 45.17
Gen 310: Best Fitness = 18.00 | Avg Fitness = 45.79
Gen 320: Best Fitness = 18.00 | Avg Fitness = 47.22
Gen 330: Best Fitness = 18.00 | Avg Fitness = 45.89
Gen 340: Best Fitness = 18.00 | Avg Fitness = 43.90
Gen 350: Best Fitness = 18.00 | Avg Fitness = 48.50
Gen 360: Best Fitness = 18.00 | Avg Fitness = 47.87
Gen 370: Best Fitness = 18.00 | Avg Fitness = 47.82
Gen 380: Best Fitness = 18.00 | Avg Fitness = 46.01
Gen 390: Best Fitness = 18.00 | Avg Fitness = 44.03
Gen 400: Best Fitness = 18.00 | Avg Fitness = 46.39
Gen 410: Best Fitness = 18.00 | Avg Fitness = 46.65
Gen 420: Best Fitness = 18.00 | Avg Fitness = 46.18
Gen 430: Best Fitness = 18.00 | Avg Fitness = 48.42
Gen 440: Best Fitness = 18.00 | Avg Fitness = 46.91
Gen 450: Best Fitness = 18.00 | Avg Fitness = 47.70
Gen 460: Best Fitness = 18.00 | Avg Fitness = 47.69
Gen 470: Best Fitness = 18.00 | Avg Fitness = 47.15
Gen 480: Best Fitness = 18.00 | Avg Fitness = 45.06
Gen 490: Best Fitness = 18.00 | Avg Fitness = 47.27
Gen 500: Best Fitness = 18.00 | Avg Fitness = 46.09
Gen 510: Best Fitness = 18.00 | Avg Fitness = 46.78
Gen 520: Best Fitness = 18.00 | Avg Fitness = 46.10
Gen 530: Best Fitness = 18.00 | Avg Fitness = 47.09
Gen 540: Best Fitness = 18.00 | Avg Fitness = 45.42
Gen 550: Best Fitness = 18.00 | Avg Fitness = 46.47
Gen 560: Best Fitness = 18.00 | Avg Fitness = 46.53
Gen 570: Best Fitness = 18.00 | Avg Fitness = 47.48
Gen 580: Best Fitness = 18.00 | Avg Fitness = 46.13
Gen 590: Best Fitness = 18.00 | Avg Fitness = 44.95
Gen 600: Best Fitness = 18.00 | Avg Fitness = 46.35
Gen 610: Best Fitness = 18.00 | Avg Fitness = 47.24
Gen 620: Best Fitness = 16.00 | Avg Fitness = 46.62
Gen 630: Best Fitness = 16.00 | Avg Fitness = 46.80
Gen 640: Best Fitness = 16.00 | Avg Fitness = 45.97
Gen 650: Best Fitness = 16.00 | Avg Fitness = 47.82
Gen 660: Best Fitness = 16.00 | Avg Fitness = 48.17
Gen 670: Best Fitness = 16.00 | Avg Fitness = 47.36
Gen 680: Best Fitness = 16.00 | Avg Fitness = 48.93
Gen 690: Best Fitness = 16.00 | Avg Fitness = 46.57
Gen 700: Best Fitness = 16.00 | Avg Fitness = 47.33
Gen 710: Best Fitness = 16.00 | Avg Fitness = 45.93
Gen 720: Best Fitness = 16.00 | Avg Fitness = 46.05
Gen 730: Best Fitness = 16.00 | Avg Fitness = 47.35
Gen 740: Best Fitness = 16.00 | Avg Fitness = 45.14
Gen 750: Best Fitness = 16.00 | Avg Fitness = 46.73
Gen 760: Best Fitness = 16.00 | Avg Fitness = 46.07
Gen 770: Best Fitness = 16.00 | Avg Fitness = 45.26
Gen 780: Best Fitness = 16.00 | Avg Fitness = 46.02
Gen 790: Best Fitness = 16.00 | Avg Fitness = 47.38
Gen 800: Best Fitness = 16.00 | Avg Fitness = 46.36
Gen 810: Best Fitness = 16.00 | Avg Fitness = 45.35
Gen 820: Best Fitness = 16.00 | Avg Fitness = 43.84
Gen 830: Best Fitness = 16.00 | Avg Fitness = 46.56
Gen 840: Best Fitness = 16.00 | Avg Fitness = 49.85
Gen 850: Best Fitness = 16.00 | Avg Fitness = 44.71
Gen 860: Best Fitness = 16.00 | Avg Fitness = 47.53
Gen 870: Best Fitness = 16.00 | Avg Fitness = 44.56
Gen 880: Best Fitness = 16.00 | Avg Fitness = 42.63
Gen 890: Best Fitness = 16.00 | Avg Fitness = 47.08
Gen 900: Best Fitness = 16.00 | Avg Fitness = 45.12
Gen 910: Best Fitness = 16.00 | Avg Fitness = 46.50
Gen 920: Best Fitness = 16.00 | Avg Fitness = 46.37
Gen 930: Best Fitness = 16.00 | Avg Fitness = 43.68
Gen 940: Best Fitness = 16.00 | Avg Fitness = 45.89
Gen 950: Best Fitness = 16.00 | Avg Fitness = 44.68
Gen 960: Best Fitness = 16.00 | Avg Fitness = 47.32
Gen 970: Best Fitness = 16.00 | Avg Fitness = 46.23
Gen 980: Best Fitness = 16.00 | Avg Fitness = 44.89
Gen 990: Best Fitness = 16.00 | Avg Fitness = 45.51
Max generations reached.
Run Finished. Final Fitness: 16.0

--- Mutation 0.2 | Run 9/10 ---
Starting evolution with population size 100...
Gen 0: Best Fitness = 44.00 | Avg Fitness = 67.34
Gen 10: Best Fitness = 30.00 | Avg Fitness = 50.09
Gen 20: Best Fitness = 30.00 | Avg Fitness = 49.31
Gen 30: Best Fitness = 30.00 | Avg Fitness = 49.03
Gen 40: Best Fitness = 25.00 | Avg Fitness = 47.64
Gen 50: Best Fitness = 25.00 | Avg Fitness = 47.74
Gen 60: Best Fitness = 24.00 | Avg Fitness = 48.53
Gen 70: Best Fitness = 23.00 | Avg Fitness = 50.07
Gen 80: Best Fitness = 23.00 | Avg Fitness = 46.02
Gen 90: Best Fitness = 23.00 | Avg Fitness = 47.66
Gen 100: Best Fitness = 23.00 | Avg Fitness = 46.62
Gen 110: Best Fitness = 23.00 | Avg Fitness = 48.86
Gen 120: Best Fitness = 23.00 | Avg Fitness = 48.20
Gen 130: Best Fitness = 23.00 | Avg Fitness = 48.19
Gen 140: Best Fitness = 23.00 | Avg Fitness = 47.66
Gen 150: Best Fitness = 23.00 | Avg Fitness = 47.56
Gen 160: Best Fitness = 23.00 | Avg Fitness = 46.06
Gen 170: Best Fitness = 23.00 | Avg Fitness = 46.90
Gen 180: Best Fitness = 23.00 | Avg Fitness = 50.05
Gen 190: Best Fitness = 23.00 | Avg Fitness = 46.51
Gen 200: Best Fitness = 23.00 | Avg Fitness = 48.29
Gen 210: Best Fitness = 23.00 | Avg Fitness = 49.59
Gen 220: Best Fitness = 23.00 | Avg Fitness = 46.19
Gen 230: Best Fitness = 23.00 | Avg Fitness = 51.35
Gen 240: Best Fitness = 23.00 | Avg Fitness = 47.96
Gen 250: Best Fitness = 23.00 | Avg Fitness = 47.96
Gen 260: Best Fitness = 23.00 | Avg Fitness = 47.15
Gen 270: Best Fitness = 23.00 | Avg Fitness = 48.85
Gen 280: Best Fitness = 23.00 | Avg Fitness = 48.44
Gen 290: Best Fitness = 23.00 | Avg Fitness = 51.21
Gen 300: Best Fitness = 23.00 | Avg Fitness = 47.63
Gen 310: Best Fitness = 23.00 | Avg Fitness = 47.71
Gen 320: Best Fitness = 23.00 | Avg Fitness = 46.98
Gen 330: Best Fitness = 23.00 | Avg Fitness = 46.62
Gen 340: Best Fitness = 23.00 | Avg Fitness = 48.18
Gen 350: Best Fitness = 23.00 | Avg Fitness = 46.57
Gen 360: Best Fitness = 23.00 | Avg Fitness = 47.18
Gen 370: Best Fitness = 23.00 | Avg Fitness = 49.34
Gen 380: Best Fitness = 23.00 | Avg Fitness = 48.68
Gen 390: Best Fitness = 23.00 | Avg Fitness = 48.65
Gen 400: Best Fitness = 23.00 | Avg Fitness = 45.85
Gen 410: Best Fitness = 23.00 | Avg Fitness = 48.75
Gen 420: Best Fitness = 23.00 | Avg Fitness = 49.71
Gen 430: Best Fitness = 23.00 | Avg Fitness = 49.05
Gen 440: Best Fitness = 23.00 | Avg Fitness = 46.03
Gen 450: Best Fitness = 23.00 | Avg Fitness = 48.78
Gen 460: Best Fitness = 23.00 | Avg Fitness = 48.74
Gen 470: Best Fitness = 23.00 | Avg Fitness = 47.59
Gen 480: Best Fitness = 23.00 | Avg Fitness = 48.38
Gen 490: Best Fitness = 23.00 | Avg Fitness = 49.06
Gen 500: Best Fitness = 23.00 | Avg Fitness = 47.52
Gen 510: Best Fitness = 23.00 | Avg Fitness = 48.26
Gen 520: Best Fitness = 23.00 | Avg Fitness = 46.29
Gen 530: Best Fitness = 23.00 | Avg Fitness = 47.78
Gen 540: Best Fitness = 23.00 | Avg Fitness = 46.15
Gen 550: Best Fitness = 23.00 | Avg Fitness = 49.46
Gen 560: Best Fitness = 23.00 | Avg Fitness = 49.93
Gen 570: Best Fitness = 23.00 | Avg Fitness = 48.58
Gen 580: Best Fitness = 23.00 | Avg Fitness = 48.41
Gen 590: Best Fitness = 23.00 | Avg Fitness = 46.89
Gen 600: Best Fitness = 23.00 | Avg Fitness = 46.06
Gen 610: Best Fitness = 23.00 | Avg Fitness = 48.95
Gen 620: Best Fitness = 23.00 | Avg Fitness = 48.98
Gen 630: Best Fitness = 23.00 | Avg Fitness = 48.84
Gen 640: Best Fitness = 23.00 | Avg Fitness = 49.31
Gen 650: Best Fitness = 23.00 | Avg Fitness = 48.53
Gen 660: Best Fitness = 23.00 | Avg Fitness = 47.79
Gen 670: Best Fitness = 23.00 | Avg Fitness = 48.91
Gen 680: Best Fitness = 23.00 | Avg Fitness = 49.07
Gen 690: Best Fitness = 23.00 | Avg Fitness = 48.87
Gen 700: Best Fitness = 23.00 | Avg Fitness = 49.10
Gen 710: Best Fitness = 23.00 | Avg Fitness = 48.22
Gen 720: Best Fitness = 23.00 | Avg Fitness = 49.29
Gen 730: Best Fitness = 23.00 | Avg Fitness = 47.49
Gen 740: Best Fitness = 23.00 | Avg Fitness = 48.70
Gen 750: Best Fitness = 23.00 | Avg Fitness = 50.05
Gen 760: Best Fitness = 23.00 | Avg Fitness = 49.05
Gen 770: Best Fitness = 23.00 | Avg Fitness = 45.70
Gen 780: Best Fitness = 23.00 | Avg Fitness = 48.29
Gen 790: Best Fitness = 23.00 | Avg Fitness = 47.15
Gen 800: Best Fitness = 23.00 | Avg Fitness = 48.34
Gen 810: Best Fitness = 23.00 | Avg Fitness = 48.70
Gen 820: Best Fitness = 23.00 | Avg Fitness = 49.34
Gen 830: Best Fitness = 23.00 | Avg Fitness = 46.97
Gen 840: Best Fitness = 23.00 | Avg Fitness = 48.10
Gen 850: Best Fitness = 23.00 | Avg Fitness = 48.78
Gen 860: Best Fitness = 23.00 | Avg Fitness = 46.92
Gen 870: Best Fitness = 23.00 | Avg Fitness = 47.82
Gen 880: Best Fitness = 23.00 | Avg Fitness = 47.95
Gen 890: Best Fitness = 23.00 | Avg Fitness = 48.78
Gen 900: Best Fitness = 23.00 | Avg Fitness = 47.68
Gen 910: Best Fitness = 23.00 | Avg Fitness = 50.53
Gen 920: Best Fitness = 23.00 | Avg Fitness = 48.25
Gen 930: Best Fitness = 23.00 | Avg Fitness = 49.01
Gen 940: Best Fitness = 23.00 | Avg Fitness = 48.46
Gen 950: Best Fitness = 22.00 | Avg Fitness = 47.56
Gen 960: Best Fitness = 22.00 | Avg Fitness = 46.28
Gen 970: Best Fitness = 22.00 | Avg Fitness = 46.79
Gen 980: Best Fitness = 22.00 | Avg Fitness = 45.39
Gen 990: Best Fitness = 22.00 | Avg Fitness = 48.96
Max generations reached.
Run Finished. Final Fitness: 22.0

--- Mutation 0.2 | Run 10/10 ---
Starting evolution with population size 100...
Gen 0: Best Fitness = 43.00 | Avg Fitness = 66.51
Gen 10: Best Fitness = 30.00 | Avg Fitness = 50.03
Gen 20: Best Fitness = 26.00 | Avg Fitness = 47.62
Gen 30: Best Fitness = 25.00 | Avg Fitness = 47.55
Gen 40: Best Fitness = 24.00 | Avg Fitness = 48.81
Gen 50: Best Fitness = 24.00 | Avg Fitness = 49.26
Gen 60: Best Fitness = 24.00 | Avg Fitness = 46.39
Gen 70: Best Fitness = 24.00 | Avg Fitness = 49.87
Gen 80: Best Fitness = 24.00 | Avg Fitness = 47.25
Gen 90: Best Fitness = 24.00 | Avg Fitness = 48.97
Gen 100: Best Fitness = 24.00 | Avg Fitness = 48.43
Gen 110: Best Fitness = 24.00 | Avg Fitness = 47.41
Gen 120: Best Fitness = 22.00 | Avg Fitness = 47.96
Gen 130: Best Fitness = 22.00 | Avg Fitness = 49.47
Gen 140: Best Fitness = 22.00 | Avg Fitness = 48.98
Gen 150: Best Fitness = 22.00 | Avg Fitness = 46.55
Gen 160: Best Fitness = 22.00 | Avg Fitness = 45.10
Gen 170: Best Fitness = 22.00 | Avg Fitness = 48.59
Gen 180: Best Fitness = 22.00 | Avg Fitness = 49.72
Gen 190: Best Fitness = 22.00 | Avg Fitness = 46.58
Gen 200: Best Fitness = 22.00 | Avg Fitness = 46.74
Gen 210: Best Fitness = 22.00 | Avg Fitness = 45.65
Gen 220: Best Fitness = 22.00 | Avg Fitness = 46.14
Gen 230: Best Fitness = 22.00 | Avg Fitness = 47.48
Gen 240: Best Fitness = 22.00 | Avg Fitness = 48.56
Gen 250: Best Fitness = 22.00 | Avg Fitness = 46.86
Gen 260: Best Fitness = 22.00 | Avg Fitness = 46.73
Gen 270: Best Fitness = 22.00 | Avg Fitness = 48.24
Gen 280: Best Fitness = 22.00 | Avg Fitness = 47.57
Gen 290: Best Fitness = 21.00 | Avg Fitness = 44.54
Gen 300: Best Fitness = 21.00 | Avg Fitness = 48.20
Gen 310: Best Fitness = 21.00 | Avg Fitness = 46.52
Gen 320: Best Fitness = 21.00 | Avg Fitness = 47.48
Gen 330: Best Fitness = 21.00 | Avg Fitness = 47.03
Gen 340: Best Fitness = 21.00 | Avg Fitness = 48.64
Gen 350: Best Fitness = 21.00 | Avg Fitness = 47.03
Gen 360: Best Fitness = 21.00 | Avg Fitness = 47.22
Gen 370: Best Fitness = 21.00 | Avg Fitness = 46.89
Gen 380: Best Fitness = 21.00 | Avg Fitness = 47.19
Gen 390: Best Fitness = 21.00 | Avg Fitness = 48.17
Gen 400: Best Fitness = 21.00 | Avg Fitness = 47.19
Gen 410: Best Fitness = 21.00 | Avg Fitness = 46.48
Gen 420: Best Fitness = 21.00 | Avg Fitness = 46.98
Gen 430: Best Fitness = 21.00 | Avg Fitness = 50.58
Gen 440: Best Fitness = 21.00 | Avg Fitness = 48.63
Gen 450: Best Fitness = 21.00 | Avg Fitness = 44.32
Gen 460: Best Fitness = 21.00 | Avg Fitness = 45.73
Gen 470: Best Fitness = 21.00 | Avg Fitness = 46.61
Gen 480: Best Fitness = 21.00 | Avg Fitness = 49.82
Gen 490: Best Fitness = 21.00 | Avg Fitness = 47.88
Gen 500: Best Fitness = 21.00 | Avg Fitness = 48.83
Gen 510: Best Fitness = 21.00 | Avg Fitness = 47.84
Gen 520: Best Fitness = 21.00 | Avg Fitness = 46.12
Gen 530: Best Fitness = 21.00 | Avg Fitness = 46.55
Gen 540: Best Fitness = 21.00 | Avg Fitness = 49.98
Gen 550: Best Fitness = 21.00 | Avg Fitness = 47.50
Gen 560: Best Fitness = 21.00 | Avg Fitness = 48.46
Gen 570: Best Fitness = 21.00 | Avg Fitness = 48.06
Gen 580: Best Fitness = 21.00 | Avg Fitness = 48.41
Gen 590: Best Fitness = 21.00 | Avg Fitness = 47.43
Gen 600: Best Fitness = 21.00 | Avg Fitness = 48.93
Gen 610: Best Fitness = 21.00 | Avg Fitness = 47.70
Gen 620: Best Fitness = 21.00 | Avg Fitness = 47.43
Gen 630: Best Fitness = 21.00 | Avg Fitness = 47.29
Gen 640: Best Fitness = 21.00 | Avg Fitness = 48.01
Gen 650: Best Fitness = 21.00 | Avg Fitness = 47.67
Gen 660: Best Fitness = 21.00 | Avg Fitness = 47.92
Gen 670: Best Fitness = 21.00 | Avg Fitness = 52.19
Gen 680: Best Fitness = 21.00 | Avg Fitness = 47.44
Gen 690: Best Fitness = 21.00 | Avg Fitness = 47.77
Gen 700: Best Fitness = 21.00 | Avg Fitness = 46.15
Gen 710: Best Fitness = 21.00 | Avg Fitness = 48.68
Gen 720: Best Fitness = 21.00 | Avg Fitness = 49.04
Gen 730: Best Fitness = 21.00 | Avg Fitness = 46.44
Gen 740: Best Fitness = 21.00 | Avg Fitness = 46.26
Gen 750: Best Fitness = 21.00 | Avg Fitness = 48.31
Gen 760: Best Fitness = 21.00 | Avg Fitness = 46.99
Gen 770: Best Fitness = 21.00 | Avg Fitness = 49.53
Gen 780: Best Fitness = 21.00 | Avg Fitness = 49.11
Gen 790: Best Fitness = 21.00 | Avg Fitness = 48.21
Gen 800: Best Fitness = 21.00 | Avg Fitness = 48.04
Gen 810: Best Fitness = 21.00 | Avg Fitness = 47.57
Gen 820: Best Fitness = 21.00 | Avg Fitness = 49.12
Gen 830: Best Fitness = 21.00 | Avg Fitness = 48.16
Gen 840: Best Fitness = 21.00 | Avg Fitness = 49.13
Gen 850: Best Fitness = 21.00 | Avg Fitness = 45.60
Gen 860: Best Fitness = 21.00 | Avg Fitness = 50.20
Gen 870: Best Fitness = 21.00 | Avg Fitness = 46.33
Gen 880: Best Fitness = 21.00 | Avg Fitness = 50.29
Gen 890: Best Fitness = 21.00 | Avg Fitness = 48.70
Gen 900: Best Fitness = 21.00 | Avg Fitness = 49.19
Gen 910: Best Fitness = 21.00 | Avg Fitness = 49.11
Gen 920: Best Fitness = 21.00 | Avg Fitness = 49.00
Gen 930: Best Fitness = 21.00 | Avg Fitness = 46.41
Gen 940: Best Fitness = 21.00 | Avg Fitness = 47.47
Gen 950: Best Fitness = 21.00 | Avg Fitness = 48.93
Gen 960: Best Fitness = 21.00 | Avg Fitness = 48.59
Gen 970: Best Fitness = 21.00 | Avg Fitness = 47.25
Gen 980: Best Fitness = 21.00 | Avg Fitness = 46.62
Gen 990: Best Fitness = 21.00 | Avg Fitness = 47.36
Max generations reached.
Run Finished. Final Fitness: 21.0

VAMM for Mutation Rate 0.2: 19.20 +/- 2.36
Plot saved to 'plots\fitness_plot_mut0.2_20251215_200711.png'

########################################
### TESTING MUTATION RATE: 0.3 ###
########################################

--- Mutation 0.3 | Run 1/10 ---
Starting evolution with population size 100...
Gen 0: Best Fitness = 42.00 | Avg Fitness = 66.09
Gen 10: Best Fitness = 35.00 | Avg Fitness = 55.85
Gen 20: Best Fitness = 32.00 | Avg Fitness = 55.34
Gen 30: Best Fitness = 32.00 | Avg Fitness = 55.53
Gen 40: Best Fitness = 31.00 | Avg Fitness = 55.38
